id,brand,name,country,price,size,slug
cf2219a1-de1b-4a9f-8330-868b48ab95fa,La Flor Dominicana,La Flor Dominicana Double Ligero DL-600,Dominican Republic,5.75,Toro,la-flor-dominicana-double-ligero-dl-600-2
fb0acb0e-3989-4aff-b444-605f620259a9,La Flor Dominicana,La Flor Dominicana Double Ligero Factory Press,Dominican Republic,12.5,Toro,la-flor-dominicana-double-ligero-factory-press
7a35bb81-35c7-4ec4-bd2f-fce9e8e05a84,La Flor Dominicana,La Flor Dominicana Ligero Torpedo,Dominican Republic,5.5,Figurado,la-flor-dominicana-ligero-torpedo-3
c89f60fc-f21c-4dd2-995c-603bf8302bb3,La Flor Dominicana,La Flor Dominicana Reserva Especial Belicoso,Dominican Republic,7.2,Toro,la-flor-dominicana-reserva-especial-belicoso-1
8bd80734-3b79-4475-b9e7-6a70aab50f3b,La Flor Dominicana,La Flor Dominicana Ligero L200,Dominican Republic,5.0,Petit Corona,la-flor-dominicana-ligero-l200-1
842cf1df-01a7-4129-a456-8bd57c4becdc,La Flor Dominicana,La Flor Dominicana 2000 Series Cabinet Selection No. 5,Dominican Republic,6.5,Robusto,la-flor-dominicana-2000-series-cabinet-selection-no-5
53f24c85-fc0a-4bc3-8b71-5f7793fea9b5,La Flor Dominicana,La Flor Dominicana Limitado II Oscuro Natural,Dominican Republic,7.9,Toro,la-flor-dominicana-limitado-ii-oscuro-natural
b3192adf-f045-4c45-ae82-6285b2281389,La Flor Dominicana,La Flor Dominicana Double Ligero Chisel,Dominican Republic,6.75,Figurado,la-flor-dominicana-double-ligero-chisel-5
0e180eef-1f29-4f75-970c-1ca9c2c527b8,La Flor Dominicana,La Flor Dominicana Double Ligero Factory Press,Dominican Republic,12.5,Toro,la-flor-dominicana-double-ligero-factory-press-1
c523b8fd-5731-4663-9e0a-60cc4b3d1070,La Flor Dominicana,La Flor Dominicana Double Ligero Oscuro Natural Especiale,Dominican Republic,7.5,Churchill,la-flor-dominicana-double-ligero-oscuro-natural-especiale-4
790933b5-729c-4a72-a3c9-a3df2ea3fd7d,La Flor Dominicana,La Flor Dominicana Double Ligero DL-660,Dominican Republic,5.75,Robusto,la-flor-dominicana-double-ligero-dl-660-2
3ee961f4-9947-42cb-bb74-09948ea058d0,La Flor Dominicana,La Flor Dominicana Reserva Especial Figurado,Dominican Republic,,Figurado,la-flor-dominicana-reserva-especial-figurado-2
a0e18273-56ea-4484-9ee7-ba89b513745c,La Flor Dominicana,La Flor Dominicana 2000 Series No. 8,Dominican Republic,5.98,Churchill,la-flor-dominicana-2000-series-no-8
e8936af5-6ca7-48ad-91a0-5dad517bfeed,La Flor Dominicana,La Flor Dominicana Limitado II Oscuro Natural,Dominican Republic,7.9,Toro,la-flor-dominicana-limitado-ii-oscuro-natural-1
f6c373d1-8c22-490b-91f4-64c37ac57acc,La Flor Dominicana,La Flor Dominicana Grand Maduro No. 7,Dominican Republic,6.0,Corona,la-flor-dominicana-grand-maduro-no-7
822150ac-d1b9-4d35-b540-fb213c70e339,La Flor Dominicana,La Flor Dominicana Double Ligero Chiselito Maduro,Dominican Republic,6.0,Figurado,la-flor-dominicana-double-ligero-chiselito-maduro-4
dc0c520e-a69c-47be-b44d-434c9bd247c7,La Flor Dominicana,La Flor Dominicana Ligero Oscuro Natural L400,Dominican Republic,5.9,Toro,la-flor-dominicana-ligero-oscuro-natural-l400
a5face2c-9909-4979-bd50-9d5d6514a5ed,La Flor Dominicana,La Flor Dominicana Ligero Oscuro Natural L500,Dominican Republic,6.14,Toro,la-flor-dominicana-ligero-oscuro-natural-l500-1
4a5fa7a7-f4c5-4c79-bcb7-9a06292bccfd,La Flor Dominicana,La Flor Dominicana Ligero Oscuro Natural L300,Dominican Republic,5.5,Toro,la-flor-dominicana-ligero-oscuro-natural-l300
a1b834e5-56c2-408f-9025-2e5434f1d61a,La Flor Dominicana,La Flor Dominicana Oscuro Natural Ligero L500,Dominican Republic,6.14,Toro,la-flor-dominicana-oscuro-natural-ligero-l500
3d17fe45-d85f-479d-a13a-97b8795c4469,La Flor Dominicana,La Flor Dominicana 2000 Series No. 3,Dominican Republic,3.4,Petit Corona,la-flor-dominicana-2000-series-no-3-2
244f13d6-97ba-4c47-b13a-080aa004685c,La Flor Dominicana,La Flor Dominicana Double Ligero Chiselito Maduro,Dominican Republic,6.0,Figurado,la-flor-dominicana-double-ligero-chiselito-maduro-5
f3eaf081-86cf-4c5b-8ab1-c332c8c82f2f,La Flor Dominicana,La Flor Dominicana Ligero L500,Dominican Republic,4.9,Toro,la-flor-dominicana-ligero-l500
b0112f7d-5958-40d5-b1f8-6d3dad8044c5,La Flor Dominicana,La Flor Dominicana Reserva Especial Churchill,Dominican Republic,7.2,Churchill,la-flor-dominicana-reserva-especial-churchill-1
11ce8677-cd5b-45f0-a6c4-3512276ddcd6,La Flor Dominicana,La Flor Dominicana Double Ligero The Chisel Maduro,Dominican Republic,6.26,Figurado,la-flor-dominicana-double-ligero-the-chisel-maduro
c62bc886-2ad0-48c4-8c30-9f0e4ed9b8ab,La Flor Dominicana,La Flor Dominicana Double Ligero Chisel Gorda,Dominican Republic,5.9,Figurado,la-flor-dominicana-double-ligero-chisel-gorda-1
fe6de78d-d76d-4f83-b666-80bdb93f0b4d,La Flor Dominicana,La Flor Dominicana Double Ligero Chiselito,Dominican Republic,5.5,Figurado,la-flor-dominicana-double-ligero-chiselito-3
c095344c-fb68-435f-bf39-4ce186e9ce5c,La Flor Dominicana,La Flor Dominicana 2000 Series No. 5,Dominican Republic,5.16,Robusto,la-flor-dominicana-2000-series-no-5
cbbb58cc-0e45-450b-b830-e26646066143,La Flor Dominicana,La Flor Dominicana Double Ligero DL-700,Dominican Republic,5.96,Toro,la-flor-dominicana-double-ligero-dl-700-2
4696c40f-6eda-4fe3-88fe-6ae2e196f9fd,La Flor Dominicana,La Flor Dominicana 2000 Series Stallion,Dominican Republic,7.26,Figurado,la-flor-dominicana-2000-series-stallion
346d8cf5-faac-4d6f-9d49-731718726dca,La Flor Dominicana,La Flor Dominicana 2000 Series No. 8,Dominican Republic,5.98,Churchill,la-flor-dominicana-2000-series-no-8-1
3760fb84-9df7-477b-828c-c2d73bd1300c,La Flor Dominicana,La Flor Dominicana by Eiroa Face-Off,Honduras,6.75,Toro,la-flor-dominicana-by-eiroa-face-off
1376431d-9a91-479a-94e1-c7262da57943,La Flor Dominicana,La Flor Dominicana Maduro No. 1,Dominican Republic,5.5,Lonsdale,la-flor-dominicana-maduro-no-1
cd5819c0-6f1e-4755-840e-d22ddb3d573f,La Flor Dominicana,La Flor Dominicana 2000 Series No. 4,Dominican Republic,5.16,Toro,la-flor-dominicana-2000-series-no-4
f7c03783-dda7-4d1f-a582-7691b411cd15,La Flor Dominicana,La Flor Dominicana Double Ligero The Chisel Maduro,Dominican Republic,6.25,Figurado,la-flor-dominicana-double-ligero-the-chisel-maduro-1
9c06efba-2f38-42a6-be6a-bf7dd3d41cc9,La Flor Dominicana,La Flor Dominicana Double Ligero Chisel Gorda,Dominican Republic,5.9,Figurado,la-flor-dominicana-double-ligero-chisel-gorda-2
32c2624f-f560-4597-84e5-a218dd0e28ae,La Flor Dominicana,La Flor Dominicana Double Ligero Chiselito,Dominican Republic,5.5,Figurado,la-flor-dominicana-double-ligero-chiselito-4
e1e6078f-c942-42de-b10d-60ddc2527f39,La Flor Dominicana,La Flor Dominicana Demitasse,Dominican Republic,2.5,Miscellaneous,la-flor-dominicana-demitasse
f3b686d2-d5ed-4dbb-a62f-931df92ae3be,La Flor Dominicana,La Flor Dominicana Double Ligero DL-600,Dominican Republic,5.25,Robusto,la-flor-dominicana-double-ligero-dl-600-3
76651e08-e794-41d1-88b4-73c3d0f3e977,La Flor Dominicana,La Flor Dominicana Limitado,Dominican Republic,7.9,Toro,la-flor-dominicana-limitado
ac811315-af18-4cc2-8bdd-179feaeabec4,La Flor Dominicana,La Flor Dominicana Double Ligero Chisel,Dominican Republic,6.25,Figurado,la-flor-dominicana-double-ligero-chisel-6
63e4e794-6f74-46e8-8863-465c108a7496,La Flor Dominicana,La Flor Dominicana Insurrecto,Dominican Republic,3.98,Corona,la-flor-dominicana-insurrecto
20985014-4517-497e-8de8-36d8e3929c4d,La Flor Dominicana,La Flor Dominicana Ligero L500,Dominican Republic,4.9,Toro,la-flor-dominicana-ligero-l500-1
fc8f28af-24a6-4523-9ffc-2983200cdc87,La Flor Dominicana,La Flor Dominicana Double Ligero Chisel,Dominican Republic,6.26,Figurado,la-flor-dominicana-double-ligero-chisel-7
1978e0b9-eabb-4716-b606-4e50749d4e7e,La Flor Dominicana,La Flor Dominicana Double Ligero DL-700,Dominican Republic,5.95,Toro,la-flor-dominicana-double-ligero-dl-700-3
f03b1e1f-d7fc-43cf-843a-11d32322e0d8,La Flor Dominicana,La Flor Dominicana Double Ligero DL-600,Dominican Republic,5.25,Toro,la-flor-dominicana-double-ligero-dl-600-4
cf7590cd-6f93-474e-9338-926eee454dd1,La Flor Dominicana,La Flor Dominicana Double Ligero Chisel,Dominican Republic,6.26,Figurado,la-flor-dominicana-double-ligero-chisel-8
98cc33ab-5129-4fab-ba37-d5710a5a300d,La Flor Dominicana,La Flor Dominicana El Jocko Perfecto No. 2,Dominican Republic,5.5,Figurado,la-flor-dominicana-el-jocko-perfecto-no-2
a0f075c9-9de8-45a1-b31b-50e00f788f17,La Flor Dominicana,La Flor Dominicana Ligero L300,Dominican Republic,4.25,Toro,la-flor-dominicana-ligero-l300
59b90b8f-2949-4d51-94cb-73882a2e9947,La Flor Dominicana,La Flor Dominicana Grand Maduro No. 7,Dominican Republic,6.0,Corona,la-flor-dominicana-grand-maduro-no-7-1
b54b5d63-e5a5-4379-8ada-2e530429c823,La Flor Dominicana,La Flor Dominicana Reserva Especial Churchill,Dominican Republic,7.2,Churchill,la-flor-dominicana-reserva-especial-churchill-2
8ea8d6a6-08e4-486e-9c99-c9a223291541,La Flor Dominicana,La Flor Dominicana 2000 Series No. 3,Dominican Republic,3.4,Petit Corona,la-flor-dominicana-2000-series-no-3-3
a41d8cd2-8a97-4242-82d5-ec65b70d43c5,La Flor Dominicana,La Flor Dominicana Tubo No. 100,Dominican Republic,7.96,Churchill,la-flor-dominicana-tubo-no-100
1c54fb61-316e-4598-83bb-0a4918c344d1,La Flor Dominicana,La Flor Dominicana 2000 Series No. 4,Dominican Republic,5.16,Toro,la-flor-dominicana-2000-series-no-4-1
2c7cd149-1d97-4c02-8f6f-0fc96ecaeeda,La Flor Dominicana,La Flor Dominicana Ligero L500,Dominican Republic,4.9,Toro,la-flor-dominicana-ligero-l500-2
461d0cc7-e778-4e3b-9c68-2fa23982487e,La Flor Dominicana,La Flor Dominicana 2000 Series No. 8,Dominican Republic,5.98,Churchill,la-flor-dominicana-2000-series-no-8-2
7367de87-3184-4ea0-86ca-01eebf5a89ad,La Flor Dominicana,La Flor Dominicana Limitado,Dominican Republic,7.9,Toro,la-flor-dominicana-limitado-1
f1fb138c-3815-473d-8e4b-83ee962251dc,La Flor Dominicana,La Flor Dominicana Ligero L300,Dominican Republic,4.25,Toro,la-flor-dominicana-ligero-l300-1
239fff4c-1e26-40eb-b673-04c6c78de1f3,La Flor Dominicana,La Flor Dominicana 2000 Series Cabinet No. 5,Dominican Republic,,Robusto,la-flor-dominicana-2000-series-cabinet-no-5
03c62464-b135-43ca-b86e-3120487204af,La Flor Dominicana,La Flor Dominicana Ligero Torpedo,Dominican Republic,5.5,Figurado,la-flor-dominicana-ligero-torpedo-4
24801402-3c56-4ae9-9d69-8267c284ab02,La Flor Dominicana,La Flor Dominicana 2000 Series Cabinet No. 1,Dominican Republic,,Lonsdale,la-flor-dominicana-2000-series-cabinet-no-1
eff146a2-f9e8-4dd1-8e0c-97f1ebecab14,La Flor Dominicana,La Flor Dominicana Ligero L400,Dominican Republic,4.65,Toro,la-flor-dominicana-ligero-l400
709ee21a-5817-4cf9-9e2c-eda2e64cf330,La Flor Dominicana,La Flor Dominicana Tubo No. 200,Dominican Republic,,Corona,la-flor-dominicana-tubo-no-200
1534ae4b-c4d7-4d7f-8ae3-f62e64c26531,La Flor Dominicana,La Flor Dominicana El Jocko Perfecto No. 1,Dominican Republic,,Figurado,la-flor-dominicana-el-jocko-perfecto-no-1
e04ab4a0-1e6b-42af-b9cd-8bd992eb565e,La Flor Dominicana,La Flor Dominicana Tubo No. 100,Dominican Republic,7.96,Churchill,la-flor-dominicana-tubo-no-100-1
d3cf4144-5c65-403c-97e4-a316f7a5da22,La Flor Dominicana,La Flor Dominicana 2000 Series No. 1,Dominican Republic,4.54,Lonsdale,la-flor-dominicana-2000-series-no-1
7f2c4aa9-0e0d-4f53-b05a-1b9fd2c2e72a,La Flor Dominicana,La Flor Dominicana Ligero L400,Dominican Republic,4.6,Toro,la-flor-dominicana-ligero-l400-1
b84e7030-053a-4e49-a381-e015afe8852a,La Flor Dominicana,La Flor Dominicana Ligero L300,Dominican Republic,4.25,Toro,la-flor-dominicana-ligero-l300-2
3f9f1758-eb6c-4266-bc37-5efa2975594e,La Flor Dominicana,La Flor Dominicana Ligero L500,Dominican Republic,4.9,Toro,la-flor-dominicana-ligero-l500-3
670a5c78-a934-447a-8921-eb2a196b875f,La Flor Dominicana,La Flor Dominicana 2000 Series Stallion,Dominican Republic,7.26,Figurado,la-flor-dominicana-2000-series-stallion-1
918cd194-e987-4271-8562-1b44b3954117,La Flor Dominicana,La Flor Dominicana Grand Maduro No. 5,Dominican Republic,,Toro,la-flor-dominicana-grand-maduro-no-5
44c45127-aa03-4514-a984-a7be45aaeb54,La Flor Dominicana,La Flor Dominicana 2000 Series No. 2,Dominican Republic,4.25,Figurado,la-flor-dominicana-2000-series-no-2
8dda52df-a282-4be8-9eda-241196b53d11,La Flor Dominicana,La Flor Dominicana Maduro No. 4,Dominican Republic,,Petit Corona,la-flor-dominicana-maduro-no-4
20158a8b-5fe4-481f-8a58-d1d225148578,La Flor Dominicana,La Flor Dominicana 2000 Series Cabinet No. 1,Dominican Republic,,Lonsdale,la-flor-dominicana-2000-series-cabinet-no-1-1
0ab3c709-9c19-40d4-a3b5-818cbf059840,La Flor Dominicana,La Flor Dominicana 2000 Series No. 8,Dominican Republic,5.98,Churchill,la-flor-dominicana-2000-series-no-8-3
5e9c4cd1-a63e-4037-b556-46ab2d551138,La Flor Dominicana,La Flor Dominicana Tubo No. 100,Dominican Republic,7.95,Churchill,la-flor-dominicana-tubo-no-100-2
08462c56-6d4c-4471-9acf-b632f1f0648b,La Flor Dominicana,La Flor Dominicana Tubo No. 200,Dominican Republic,6.5,Corona,la-flor-dominicana-tubo-no-200-1
68154bb9-ed22-4d05-9fcf-7d76519cd807,La Flor Dominicana,La Flor Dominicana El Jocko Perfecto No. 1,Dominican Republic,,Figurado,la-flor-dominicana-el-jocko-perfecto-no-1-1
78b42213-abdb-4be2-a737-92ea2a2d3631,La Flor Dominicana,La Flor Dominicana Tubo No. 200,Dominican Republic,,Corona,la-flor-dominicana-tubo-no-200-2
38cf61b9-93ea-404c-a1a8-d18a499f14e6,La Flor Dominicana,La Flor Dominicana 2000 Series El Toro,Dominican Republic,4.98,Toro,la-flor-dominicana-2000-series-el-toro
71540888-9183-4a86-b8de-ebc94a088a6c,La Flor Dominicana,La Flor Dominicana 2000 Series No. 8,Dominican Republic,4.98,Churchill,la-flor-dominicana-2000-series-no-8-4
2c27991b-d669-4dab-af38-bf382956641c,La Flor Dominicana,La Flor Dominicana 2000 Series Cabinet No. 5,Dominican Republic,,Robusto,la-flor-dominicana-2000-series-cabinet-no-5-1
5685710a-ca02-4d76-ac5e-db1d19867c9b,La Flor Dominicana,La Flor Dominicana Grand Maduro No. 6,Dominican Republic,,Figurado,la-flor-dominicana-grand-maduro-no-6
2efb817b-5383-47e5-a3bf-ab58487fe417,La Flor Dominicana,La Flor Dominicana Grand Maduro No. 6,Dominican Republic,8.25,Figurado,la-flor-dominicana-grand-maduro-no-6-1
8eabdbf9-1454-4635-91e6-137895e0be8f,La Flor Dominicana,La Flor Dominicana 2000 Series No. 4,Dominican Republic,5.16,Toro,la-flor-dominicana-2000-series-no-4-2
a13fd876-2917-40a6-b278-3d01799639c4,La Flor Dominicana,La Flor Dominicana Reserva Especial Belicoso,Dominican Republic,,Toro,la-flor-dominicana-reserva-especial-belicoso-2
bc1cc9b9-52ba-406c-aad4-0cde9128d1e7,La Flor Dominicana,La Flor Dominicana Grand Maduro No. 5,Dominican Republic,,Toro,la-flor-dominicana-grand-maduro-no-5-1
3d2980c9-ce78-4996-8aa3-b81892b46fcb,La Flor Dominicana,La Flor Dominicana Tubo No. 100,Dominican Republic,7.96,Churchill,la-flor-dominicana-tubo-no-100-3
690f1942-4e6e-4a22-92a4-9c52a2344184,La Flor Dominicana,La Flor Dominicana Reserva Especial Churchill,Dominican Republic,7.2,Churchill,la-flor-dominicana-reserva-especial-churchill-3
6196ca55-3c08-4692-9f33-26a64328a578,La Flor Dominicana,La Flor Dominicana Mambises,Dominican Republic,6.95,Churchill,la-flor-dominicana-mambises
73d9b8ef-d528-40c2-bb53-c05f63a51383,La Flor Dominicana,La Flor Dominicana 2000 Series No. 1,Dominican Republic,4.54,Lonsdale,la-flor-dominicana-2000-series-no-1-1
1ca7087e-8b97-49b3-9503-76213cd3b751,La Flor Dominicana,La Flor Dominicana Alcalde,Dominican Republic,5.5,Lonsdale,la-flor-dominicana-alcalde
650fa395-efc1-4fc2-a694-206003cfdd57,La Flor Dominicana,La Flor Dominicana Tubo No. 100,Dominican Republic,7.95,Churchill,la-flor-dominicana-tubo-no-100-4
4aae7a56-1299-41fe-9af5-fd1aaa317887,La Flor Dominicana,La Flor Dominicana Tubo No. 200,Dominican Republic,6.5,Toro,la-flor-dominicana-tubo-no-200-3
2c4732b0-c2a8-479a-947c-e79b239accdc,La Flor Dominicana,La Flor Dominicana 2000 Series No. 2,Dominican Republic,4.25,Figurado,la-flor-dominicana-2000-series-no-2-1
0cf48346-046b-4d3d-9d80-24faf647b9d3,La Flor Dominicana,La Flor Dominicana Reserva Especial Figurado,Dominican Republic,,Figurado,la-flor-dominicana-reserva-especial-figurado-3
8b9abc3d-31f4-4d4e-bdb4-487d06f99a88,La Flor Dominicana,La Flor Dominicana Grand Maduro No. 5,Dominican Republic,8.25,Toro,la-flor-dominicana-grand-maduro-no-5-2
c2ea300d-f020-4cbf-a399-32bce56f3772,La Flor Dominicana,La Flor Dominicana Grand Maduro No. 6,Dominican Republic,8.25,Figurado,la-flor-dominicana-grand-maduro-no-6-2
bd308252-a43d-4ba8-9a6f-0f7f12b1b212,La Flor Dominicana,La Flor Dominicana Insurrecto,Dominican Republic,3.98,Corona,la-flor-dominicana-insurrecto-1
8fc7105f-ea98-4375-ad2f-60d4fa369d44,La Flor Dominicana,La Flor Dominicana 2000 Series No. 4,Dominican Republic,5.16,Toro,la-flor-dominicana-2000-series-no-4-3
9957f423-3893-47c4-b0db-408a9e21f032,La Flor Dominicana,La Flor Dominicana 2000 Series Stallion,Dominican Republic,6.75,Figurado,la-flor-dominicana-2000-series-stallion-2
4dba5dae-eae0-4210-a3c5-abb32f471d3f,La Flor Dominicana,La Flor Dominicana El Jocko Perfecto No. 1,Dominican Republic,5.9,Figurado,la-flor-dominicana-el-jocko-perfecto-no-1-2
b70a3b27-7535-426f-acde-c4e5110a1d59,La Flor Dominicana,La Flor Dominicana 2000 Series Cabinet No. 5,Dominican Republic,,Robusto,la-flor-dominicana-2000-series-cabinet-no-5-2
9f1e7197-cc1a-4b6f-93fb-d98cfe5b99ce,La Flor Dominicana,La Flor Dominicana Reserva Especial Robusto,Dominican Republic,6.75,Robusto,la-flor-dominicana-reserva-especial-robusto-2
abdc1c3f-dde6-4775-987a-b2f35414ce71,La Flor Dominicana,La Flor Dominicana Presidente,Dominican Republic,8.5,Double Corona,la-flor-dominicana-presidente
955c904b-8d66-48fc-bb30-655db64022ba,La Flor Dominicana,La Flor Dominicana El Jocko Perfecto No. 1,Dominican Republic,5.9,Figurado,la-flor-dominicana-el-jocko-perfecto-no-1-3
b3af264f-01fc-42b9-af5a-b4628f6c8e1a,La Flor Dominicana,La Flor Dominicana El Jocko Perfecto No. 2,Dominican Republic,5.5,Figurado,la-flor-dominicana-el-jocko-perfecto-no-2-1
246efc7a-c58a-4b29-b6bb-0c4b245778b3,La Flor Dominicana,La Flor Dominicana Figurado,Dominican Republic,7.2,Figurado,la-flor-dominicana-figurado
a3b03325-6b86-4991-b96a-82843a8b21ee,La Flor Dominicana,La Flor Dominicana Maduro Especial No. 2,Dominican Republic,7.92,Toro,la-flor-dominicana-maduro-especial-no-2
512f613d-d562-4e83-9276-cbdc8ac778ae,La Flor Dominicana,La Flor Dominicana 2000 Series No. 2,Dominican Republic,4.25,Figurado,la-flor-dominicana-2000-series-no-2-2
1f713542-6a2c-4cc9-97a6-5beb7c9268b9,La Flor Dominicana,La Flor Dominicana 2000 Series Stallion,Dominican Republic,7.26,Figurado,la-flor-dominicana-2000-series-stallion-3
b7df88e3-3147-4194-92ba-26b1e8b6b598,La Flor Dominicana,La Flor Dominicana El Jocko Perfecto No. 1,Dominican Republic,,Figurado,la-flor-dominicana-el-jocko-perfecto-no-1-4
922c58b5-fda2-4d11-bba7-b999da4cafaf,La Flor Dominicana,La Flor Dominicana El Jocko Perfecto No. 2,Dominican Republic,5.5,Figurado,la-flor-dominicana-el-jocko-perfecto-no-2-2
af9a6458-1ef3-42d8-a238-84a9911f2414,La Flor Dominicana,La Flor Dominicana 2000 Series Paso Fino,Dominican Republic,6.8,Figurado,la-flor-dominicana-2000-series-paso-fino
717e708b-24cc-40a9-9dbb-65493757761b,La Flor Dominicana,La Flor Dominicana Alcalde,Dominican Republic,5.5,Lonsdale,la-flor-dominicana-alcalde-1
ee9b62cd-82a1-40f0-865e-7aa212da9154,La Flor Dominicana,La Flor Dominicana 2000 Series No. 1,Dominican Republic,4.54,Lonsdale,la-flor-dominicana-2000-series-no-1-2
ca26b9fd-8ff8-4d86-ae9e-65a123ca6809,La Flor Dominicana,La Flor Dominicana 2000 Series No. 7,Dominican Republic,4.2,Panetela,la-flor-dominicana-2000-series-no-7
2a8a1968-cb63-413e-a54e-b5467089ab32,La Flor Dominicana,La Flor Dominicana No. 1,Dominican Republic,5.7,Lonsdale,la-flor-dominicana-no-1
0a99e798-25c0-4f0d-b955-00657d76e1d9,La Flor Dominicana,La Flor Dominicana No. 4,Dominican Republic,5.8,Toro,la-flor-dominicana-no-4
bf383974-bbed-42fd-becc-2992a6bea524,La Flor Dominicana,La Flor Dominicana Insurrecto,Dominican Republic,3.98,Corona,la-flor-dominicana-insurrecto-2
6a7684ac-f382-422a-aed9-55ec5e1b8fd7,La Flor Dominicana,"La Flor Dominicana 2000 Series ""A""",Dominican Republic,15.0,"""A""",la-flor-dominicana-2000-series-a
ed7fda7c-b258-4de8-bdbc-0cfe843002ad,La Flor Dominicana,La Flor Dominicana 2000 Series No. 4,Dominican Republic,4.65,Toro,la-flor-dominicana-2000-series-no-4-4
3128a182-0376-4531-a8b0-d4695bb9b62c,La Flor Dominicana,La Flor Dominicana Reserva Especial Figurado,Dominican Republic,,Figurado,la-flor-dominicana-reserva-especial-figurado-4
c3300ec6-2e91-4c67-ba2d-ee7cd1cec55e,La Flor Dominicana,La Flor Dominicana 2000 Series No. 5,Dominican Republic,5.5,Robusto,la-flor-dominicana-2000-series-no-5-1
794ad558-2bda-4bb0-90ca-f4dc17d65eda,La Flor Dominicana,La Flor Dominicana 2000 Series Stallion,Dominican Republic,6.75,Corona,la-flor-dominicana-2000-series-stallion-4
3435cd52-ac7f-494a-a43d-18bcc9b22996,La Flor Dominicana,La Flor Dominicana Mambises,Dominican Republic,6.95,Churchill,la-flor-dominicana-mambises-1
e1928c18-3bbb-482d-8c51-5eb01eb11488,La Flor Dominicana,La Flor Dominicana Reserva Especial Churchill,Dominican Republic,7.2,Churchill,la-flor-dominicana-reserva-especial-churchill-4
5c6f2810-740b-48dc-9e64-2d5bde10428f,La Flor Dominicana,La Flor Dominicana Reserva Especial Robusto,Dominican Republic,6.75,Robusto,la-flor-dominicana-reserva-especial-robusto-3
e755a786-f34b-4f33-8476-b25c170bf252,La Flor Dominicana,La Flor Dominicana Maceo,Dominican Republic,6.5,Robusto,la-flor-dominicana-maceo
48d6d38f-c6a3-4c55-8a18-a7f5d2742362,La Flor Dominicana,La Flor Dominicana Presidente,Dominican Republic,8.5,Double Corona,la-flor-dominicana-presidente-1
69f76d61-f6d1-482b-b37d-d68e41b9a9ee,La Flor Dominicana,La Flor Dominicana 2000 Series No. 1,Dominican Republic,4.54,Lonsdale,la-flor-dominicana-2000-series-no-1-3
05f5fe83-cedb-4d47-b3f6-af4120bbd815,La Flor Dominicana,La Flor Dominicana Alcalde,Dominican Republic,5.5,Lonsdale,la-flor-dominicana-alcalde-2
11cac692-649f-40cb-b5b5-b6b448c8b2c7,La Flor Dominicana,La Flor Dominicana Colorado Selection,Dominican Republic,,Lonsdale,la-flor-dominicana-colorado-selection
08ca797b-ec3c-4506-a502-49a5b2933edf,La Flor Dominicana,La Flor Dominicana 2000 Series No. 1,Dominican Republic,4.55,Lonsdale,la-flor-dominicana-2000-series-no-1-4
0837d101-e7ab-47ef-853a-ecec5fb51df1,La Flor Dominicana,La Flor Dominicana 2000 Series No. 2,Dominican Republic,4.25,Robusto,la-flor-dominicana-2000-series-no-2-3
568f2ded-6275-418e-a4d3-b1fbe925d72a,La Flor Dominicana,La Flor Dominicana 2000 Series No. 3,Dominican Republic,2.9,Petit Corona,la-flor-dominicana-2000-series-no-3-4
9a32bcdc-0999-4424-bcd7-d4adb1bb8c0a,La Flor Dominicana,La Flor Dominicana Insurrecto,Dominican Republic,3.98,Corona,la-flor-dominicana-insurrecto-3
1714e67a-1874-4eba-accb-2861f261d913,La Flor Dominicana,La Flor Dominicana El Jocko Perfecto No. 2,Dominican Republic,,Figurado,la-flor-dominicana-el-jocko-perfecto-no-2-3
0151fc27-286c-4915-8183-feb6226b7b72,La Flor Dominicana,La Flor Dominicana Figurado,Dominican Republic,,Figurado,la-flor-dominicana-figurado-1
7c996510-f119-4756-aedc-325573325d5d,La Flor Dominicana,La Flor Dominicana Culebra Especial,Dominican Republic,15.0,Figurado,la-flor-dominicana-culebra-especial
ab11c364-cd28-4d8c-8362-f20b5d0d966b,La Flor Dominicana,La Flor Dominicana Mambises,Dominican Republic,6.95,Churchill,la-flor-dominicana-mambises-2
234acd38-5c98-45b3-a29c-cc7f7c660b1a,La Flor Dominicana,La Flor Dominicana Reserva Especial Churchill,Dominican Republic,7.2,Churchill,la-flor-dominicana-reserva-especial-churchill-5
e912d8fc-320f-4195-a67f-911d3399d20b,La Flor Dominicana,La Flor Dominicana El Jocko Perfectos No. 1,Dominican Republic,5.9,Figurado,la-flor-dominicana-el-jocko-perfectos-no-1
39e5571b-0ea3-4731-89c4-97e0d4e5a58a,La Flor Dominicana,La Flor Dominicana Macheteros,Dominican Republic,3.5,Petit Corona,la-flor-dominicana-macheteros
0062b35e-904e-41f3-90ac-5d574e191019,La Flor Dominicana,La Flor Dominicana Presidente,Dominican Republic,8.5,Double Corona,la-flor-dominicana-presidente-2
ec195bc2-4b08-4950-897d-8b4c8f0ef1ee,La Flor Dominicana,La Flor Dominicana Maduro No. 2,Dominican Republic,7.75,Robusto,la-flor-dominicana-maduro-no-2
111aea21-4e44-42d1-9571-2eb02b708f30,La Flor Dominicana,La Flor Dominicana Maduro No. 1,Dominican Republic,6.75,Lonsdale,la-flor-dominicana-maduro-no-1-1
a6a7a954-f751-41a9-9031-295ef0c1c240,La Flor Dominicana,La Flor Dominicana Maduro No. 3,Dominican Republic,7.5,Robusto,la-flor-dominicana-maduro-no-3
